seq_id,lemma_id,principal_part,n_obs
1444,256,2,13
1445,256,3,7
1446,256,4,8
1447,257,1,9
1448,257,3,3
1449,258,1,3
1450,258,2,10
1451,258,3,3
1452,258,4,4
1453,259,1,2
1454,260,1,2
1455,260,2,2
1456,260,3,2
1457,260,4,3
1458,261,1,2
1459,261,2,3
1460,261,3,2
1461,262,1,12
1462,262,4,2
1463,263,1,11
1464,263,2,9
1465,263,3,7
1466,263,4,6
1467,264,1,44
1468,264,2,28
1469,264,3,18
1470,265,1,2
1471,265,4,2
1472,266,1,4
1473,266,2,2
1474,267,2,2
1475,267,3,2
1476,268,1,2
1477,268,2,3
1478,269,2,2
1479,269,3,2
1480,269,4,2
1481,270,4,2
1482,271,1,4
1483,271,2,2
1484,272,1,3
1485,273,1,2
1486,273,4,2
1487,274,1,3
1488,274,4,3
1489,275,1,3
1490,275,2,4
1491,276,1,3
