form,norm,lemma,inflClass,infl,date,document_id,token_id,observation_id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part,std_infl,extracted_vowel,extracted_coda,anchor_coda_pastpl,anchor_coda_pastsg,anchor_coda_pres,anchor_vowel_pastpl,anchor_vowel_pastsg,anchor_vowel_pres,diff_vowel_pres_pastsg,diff_cons_pres_pastsg,diff_vowel_pres_pastpl,diff_cons_pres_pastpl,diff_vowel_pastsg_pastpl,diff_cons_pastsg_pastpl,is_bipartite,target_vowel_pres,target_coda_pres,target_vowel_past,target_coda_past,target_pres_date,target_pres_n,target_past_date,target_past_n,target_pres_source,target_past_source,is_leveled_vowel_pres,is_leveled_vowel_past,is_leveled_cons_pres,is_leveled_cons_past,vowel_alternation_pres,vowel_alternation_past,cons_alternation_pres,cons_alternation_past
warf,warf,werfen,St,1.Sg.Prät.Ind,1415.0,ENHG:F069,t10697,ENHG:F069:t10697,441,0.1419286070141696,16,0.0051493372159335,ENHG,16,Upper German,2,PastSg,a,rf,rf,rf,rf,u,a,e,True,False,True,False,True,False,0.0,e,rf,a,rf,1523.0,1.0,1490.0,1.0,nhg,nhg,0,,,,a ~ e,a ~ u,,
cham,cham,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t10735,ENHG:F069:t10735,7651,2.4623486899442453,155,0.0498842042793566,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
vand,vand,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t10740,ENHG:F069:t10740,2689,0.8654104858528396,44,0.0141606773438173,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
ſas,ſas,sitzen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t10816,ENHG:F069:t10816,1044,0.335994253339667,55,0.0177008466797717,ENHG,59,Upper German,2,PastSg,a,s,z,z,ʦ,a,a,i,True,False,True,False,False,False,0.0,i,ʦ,a,s,1542.0,1.0,1534.0,1.0,nhg,nhg,0,,,,a ~ i,,,
vergas,vergas,vergessen,St,1.Sg.Prät.Ind,1415.0,ENHG:F069,t10821,ENHG:F069:t10821,260,0.0836767297589209,9,0.0028965021839626,ENHG,214,Upper German,2,PastSg,a,s,z,z,z,a,a,e,True,False,True,False,False,False,0.0,e,s,a,s,1523.0,1.0,1486.0,1.0,nhg,nhg,0,,,,a ~ e,,,
nam,nam,nehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t10863,ENHG:F069:t10863,3364,1.0826481496500382,1080,0.3475802620755176,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
warff,warff,werfen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t10890,ENHG:F069:t10890,441,0.1419286070141696,99,0.0318615240235891,ENHG,16,Upper German,2,PastSg,a,rf,rf,rf,rf,u,a,e,True,False,True,False,True,False,0.0,e,rf,a,rf,1523.0,1.0,1490.0,1.0,nhg,nhg,0,,,,a ~ e,a ~ u,,
wand,wand,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t10893,ENHG:F069:t10893,2689,0.8654104858528396,99,0.0318615240235891,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
kam,kam,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11086,ENHG:F069:t11086,7651,2.4623486899442453,1055,0.3395344226756213,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11355,ENHG:F069:t11355,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
ſaſ,ſaſ,sitzen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11433,ENHG:F069:t11433,1044,0.335994253339667,3,0.0009655007279875,ENHG,59,Upper German,2,PastSg,a,s,z,z,ʦ,a,a,i,True,False,True,False,False,False,0.0,i,ʦ,a,s,1542.0,1.0,1534.0,1.0,nhg,nhg,0,,,,a ~ i,,,
nam,nam,nehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11481,ENHG:F069:t11481,3364,1.0826481496500382,1080,0.3475802620755176,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
vand,vand,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11492,ENHG:F069:t11492,2689,0.8654104858528396,44,0.0141606773438173,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
Chaͤm,Chaͤm,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11627,ENHG:F069:t11627,7651,2.4623486899442453,1,0.0003218335759958,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11706,ENHG:F069:t11706,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
nam,nam,nehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11817,ENHG:F069:t11817,3364,1.0826481496500382,1080,0.3475802620755176,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t11901,ENHG:F069:t11901,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
Sprach,Sprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12003,ENHG:F069:t12003,8120,2.613288637086299,95,0.0305741897196057,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
hielt,hielt,halten,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12061,ENHG:F069:t12061,2619,0.8428821355331302,131,0.0421601984554563,ENHG,24,Upper German,2,PastSg,ie,l,l,l,l,ie,ie,a,True,False,True,False,False,False,0.0,a,l,ie,l,1542.0,8.0,1523.0,1.0,nhg,nhg,0,,,,ie ~ a,,,
gab,gab,geben,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12081,ENHG:F069:t12081,6017,1.9364726267670271,1213,0.3903841276829656,ENHG,21,Upper German,2,PastSg,a,b,b,p,b,a,a,e,True,False,True,False,False,False,0.0,e,b,a,b,1542.0,8.0,1523.0,9.0,nhg,nhg,0,,,,a ~ e,,,
huͦb,huͦb,heben,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12187,ENHG:F069:t12187,215,0.0691942188391076,79,0.0254248525036721,ENHG,91,Upper German,2,PastSg,u,b,b,p,b,uo,uo,e,True,False,True,False,False,False,0.0,e,b,o,b,1542.0,1.0,1523.0,1.0,nhg,nhg,0,,,,uo ~ e,,,
ſchluͦg,ſchluͦg,aufschlagen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12238,ENHG:F069:t12238,21,0.0067585050959128,39,0.0125515094638381,ENHG,7,Upper German,2,PastSg,u,g,g,c,h,uo,uo,a,True,True,True,True,False,False,1.0,a,g,u,g,1542.0,3.0,1490.0,9.0,nhg,nhg,0,,,,uo ~ a,,c ~ h,
truͤg,truͤg,tragen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12313,ENHG:F069:t12313,1310,0.421601984554563,5,0.0016091678799792,ENHG,11,Upper German,2,PastSg,u,g,g,c,g,ue,uo,a,True,False,True,False,True,False,0.0,a,g,u,g,1542.0,3.0,1510.0,1.0,nhg,nhg,0,,,,uo ~ a,uo ~ ue,,
waͤnt,waͤnt,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12583,ENHG:F069:t12583,2689,0.8654104858528396,6,0.001931001455975,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
nam,nam,nehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12658,ENHG:F069:t12658,3364,1.0826481496500382,1080,0.3475802620755176,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
kam,kam,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12760,ENHG:F069:t12760,7651,2.4623486899442453,1055,0.3395344226756213,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
ſwanch,ſwanch,schwingen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12769,ENHG:F069:t12769,2,0.0006436671519916,2,0.0006436671519916,ENHG,186,Upper German,2,PastSg,a,nχ,,nk,ng,,a,i,True,False,False,False,False,False,0.0,i,ng,a,ng,,0.0,1415.0,1.0,nhg,nhg,0,,,,a ~ i,,,
Verloſ,Verloſ,verlieren,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12800,ENHG:F069:t12800,584,0.1879508083815761,1,0.0003218335759958,ENHG,215,Upper German,2,PastSg,o,s,r,s,s,u,o,ie,True,False,True,True,True,True,1.0,ie,r,o,r,1516.0,1.0,1490.0,1.0,nhg,nhg,0,,,0,o ~ ie,o ~ u,,s ~ r
ſchaiͤn,ſchaiͤn,scheinen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12827,ENHG:F069:t12827,140,0.0450567006394189,1,0.0003218335759958,ENHG,96,Upper German,2,PastSg,ai,n,,n,,i,ei,i,True,False,False,False,True,False,0.0,ei,,ie,n,1523.0,4.0,1523.0,5.0,nhg,nhg,,0,,,ei ~ i,ei ~ i,,
truͦgs,truͦg,tragen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12842,ENHG:F069:t12842,1310,0.421601984554563,52,0.0167353459517841,ENHG,11,Upper German,2,PastSg,u,g,g,c,g,ue,uo,a,True,False,True,False,True,False,0.0,a,g,u,g,1542.0,3.0,1510.0,1.0,nhg,nhg,0,,,,uo ~ a,uo ~ ue,,
vand,vand,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t12896,ENHG:F069:t12896,2689,0.8654104858528396,44,0.0141606773438173,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
Chͤmen,Chͤmen,kommen,St,3.Sg.Prät.Konj,1415.0,ENHG:F069,t12954,ENHG:F069:t12954,7651,2.4623486899442453,1,0.0003218335759958,ENHG,3,Upper German,3,PastPl,e,,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
Sprach,Sprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13026,ENHG:F069:t13026,8120,2.613288637086299,95,0.0305741897196057,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
cham,cham,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13065,ENHG:F069:t13065,7651,2.4623486899442453,155,0.0498842042793566,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
truͦgs,truͦg,tragen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13084,ENHG:F069:t13084,1310,0.421601984554563,52,0.0167353459517841,ENHG,11,Upper German,2,PastSg,u,g,g,c,g,ue,uo,a,True,False,True,False,True,False,0.0,a,g,u,g,1542.0,3.0,1510.0,1.0,nhg,nhg,0,,,,uo ~ a,uo ~ ue,,
ſchain,ſchain,scheinen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13102,ENHG:F069:t13102,140,0.0450567006394189,8,0.0025746686079667,ENHG,96,Upper German,2,PastSg,ai,n,,n,,i,ei,i,True,False,False,False,True,False,0.0,ei,,ie,n,1523.0,4.0,1523.0,5.0,nhg,nhg,,0,,,ei ~ i,ei ~ i,,
truͦg,truͦg,tragen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13240,ENHG:F069:t13240,1310,0.421601984554563,52,0.0167353459517841,ENHG,11,Upper German,2,PastSg,u,g,g,c,g,ue,uo,a,True,False,True,False,True,False,0.0,a,g,u,g,1542.0,3.0,1510.0,1.0,nhg,nhg,0,,,,uo ~ a,uo ~ ue,,
ſas,ſas,sitzen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13261,ENHG:F069:t13261,1044,0.335994253339667,55,0.0177008466797717,ENHG,59,Upper German,2,PastSg,a,s,z,z,ʦ,a,a,i,True,False,True,False,False,False,0.0,i,ʦ,a,s,1542.0,1.0,1534.0,1.0,nhg,nhg,0,,,,a ~ i,,,
Sprach,Sprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13426,ENHG:F069:t13426,8120,2.613288637086299,95,0.0305741897196057,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
patt,patt,bitten,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13465,ENHG:F069:t13465,1532,0.4930490384256416,12,0.0038620029119501,ENHG,69,Upper German,2,PastSg,a,t,,,,,,,,,,,,,,i,t,a,t,1534.0,1.0,1510.0,4.0,nhg,nhg,,,,,,,,
vernam,vernam,vernehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13818,ENHG:F069:t13818,438,0.1409631062861821,109,0.0350798597835476,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
cham,cham,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13832,ENHG:F069:t13832,7651,2.4623486899442453,155,0.0498842042793566,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t13840,ENHG:F069:t13840,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
vergas,vergas,vergessen,St,1.Sg.Prät.Ind,1415.0,ENHG:F069,t14114,ENHG:F069:t14114,260,0.0836767297589209,9,0.0028965021839626,ENHG,214,Upper German,2,PastSg,a,s,z,z,z,a,a,e,True,False,True,False,False,False,0.0,e,s,a,s,1523.0,1.0,1486.0,1.0,nhg,nhg,0,,,,a ~ e,,,
huͦb,huͦb,heben,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14378,ENHG:F069:t14378,215,0.0691942188391076,79,0.0254248525036721,ENHG,91,Upper German,2,PastSg,u,b,b,p,b,uo,uo,e,True,False,True,False,False,False,0.0,e,b,o,b,1542.0,1.0,1523.0,1.0,nhg,nhg,0,,,,uo ~ e,,,
vand,vand,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14399,ENHG:F069:t14399,2689,0.8654104858528396,44,0.0141606773438173,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
bott,bott,bieten,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14444,ENHG:F069:t14444,176,0.0566427093752695,18,0.0057930043679252,ENHG,18,Upper German,2,PastSg,o,t,t,t,t,u,o,ie,True,False,True,False,True,False,0.0,ie,t,o,t,1516.0,2.0,1542.0,1.0,nhg,nhg,0,,,,o ~ ie,o ~ u,,
kam,kam,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14511,ENHG:F069:t14511,7651,2.4623486899442453,1055,0.3395344226756213,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
gab,gab,geben,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14605,ENHG:F069:t14605,6017,1.9364726267670271,1213,0.3903841276829656,ENHG,21,Upper German,2,PastSg,a,b,b,p,b,a,a,e,True,False,True,False,False,False,0.0,e,b,a,b,1542.0,8.0,1523.0,9.0,nhg,nhg,0,,,,a ~ e,,,
vand,vand,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14618,ENHG:F069:t14618,2689,0.8654104858528396,44,0.0141606773438173,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
wand,wand,finden,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14624,ENHG:F069:t14624,2689,0.8654104858528396,99,0.0318615240235891,ENHG,39,Upper German,2,PastSg,a,n,n,n,n,u,a,i,True,False,True,False,True,False,0.0,i,n,a,n,1542.0,3.0,1542.0,7.0,nhg,nhg,0,,,,a ~ i,a ~ u,,
Schre,Schre,schreien,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14625,ENHG:F069:t14625,147,0.0473095356713899,1,0.0003218335759958,ENHG,180,Upper German,2,PastSg,e,,g,,,i,ei,ie,True,False,True,False,True,False,0.0,eie,,ie,,1542.0,1.0,1542.0,2.0,nhg,nhg,,,,,ei ~ ie,ei ~ i,,
halff,halff,helfen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14669,ENHG:F069:t14669,970,0.3121785687159741,32,0.0102986744318671,ENHG,2,Upper German,2,PastSg,a,lf,lf,lf,lf,u,a,e,True,False,True,False,True,False,0.0,e,lf,a,lf,1534.0,3.0,1490.0,1.0,nhg,nhg,0,,,,a ~ e,a ~ u,,
vergas,vergas,vergessen,St,1.Sg.Prät.Ind,1415.0,ENHG:F069,t14697,ENHG:F069:t14697,260,0.0836767297589209,9,0.0028965021839626,ENHG,214,Upper German,2,PastSg,a,s,z,z,z,a,a,e,True,False,True,False,False,False,0.0,e,s,a,s,1523.0,1.0,1486.0,1.0,nhg,nhg,0,,,,a ~ e,,,
geuiel,geuiel,gefallen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14746,ENHG:F069:t14746,489,0.1573766186619704,5,0.0016091678799792,ENHG,32,Upper German,2,PastSg,euie,l,l,l,l,ie,ie,a,True,False,True,False,False,False,0.0,a,l,ie,l,1542.0,3.0,1486.0,5.0,nhg,nhg,,,,,ie ~ a,,,
nam,nam,nehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t14777,ENHG:F069:t14777,3364,1.0826481496500382,1080,0.3475802620755176,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
chaͤm,chaͤm,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15061,ENHG:F069:t15061,7651,2.4623486899442453,3,0.0009655007279875,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
vernam,vernam,vernehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15249,ENHG:F069:t15249,438,0.1409631062861821,109,0.0350798597835476,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
cham,cham,kommen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15256,ENHG:F069:t15256,7651,2.4623486899442453,155,0.0498842042793566,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15258,ENHG:F069:t15258,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15287,ENHG:F069:t15287,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
vernam,vernam,vernehmen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15331,ENHG:F069:t15331,438,0.1409631062861821,109,0.0350798597835476,ENHG,49,Upper German,2,PastSg,a,m,m,m,m,a,a,e,True,False,True,False,False,False,0.0,e,hm,a,hm,1542.0,1.0,1523.0,7.0,nhg,nhg,0,,,,a ~ e,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15627,ENHG:F069:t15627,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15764,ENHG:F069:t15764,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
ſchre,ſchre,schreien,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t15921,ENHG:F069:t15921,147,0.0473095356713899,13,0.004183836487946,ENHG,180,Upper German,2,PastSg,e,,g,,,i,ei,ie,True,False,True,False,True,False,0.0,eie,,ie,,1542.0,1.0,1542.0,2.0,nhg,nhg,,,,,ei ~ ie,ei ~ i,,
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t16023,ENHG:F069:t16023,8120,2.613288637086299,2851,0.9175475251641672,ENHG,27,Upper German,2,PastSg,a,χ,χ,χ,χ,a,a,e,True,False,True,False,False,False,0.0,e,χ,a,χ,1542.0,1.0,1523.0,5.0,nhg,nhg,0,,,,a ~ e,,,
Geſchaͤch,Geſchaͤch,geschehen,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t16428,ENHG:F069:t16428,2302,0.7408608919424459,1,0.0003218335759958,ENHG,119,Upper German,2,PastSg,a,χ,h,χ,h,a,a,e,True,False,True,False,False,False,0.0,e,h,a,h,1534.0,3.0,1542.0,2.0,nhg,nhg,0,,,,a ~ e,,,
bot,bot,bieten,St,3.Sg.Prät.Ind,1415.0,ENHG:F069,t16472,ENHG:F069:t16472,176,0.0566427093752695,49,0.0157698452237966,ENHG,18,Upper German,2,PastSg,o,t,t,t,t,u,o,ie,True,False,True,False,True,False,0.0,ie,t,o,t,1516.0,2.0,1542.0,1.0,nhg,nhg,0,,,,o ~ ie,o ~ u,,
kam,kam,kommen,St,3.Sg.Prät.Ind,1465.0,ENHG:F070,t16,ENHG:F070:t16,7651,2.4623486899442453,1055,0.3395344226756213,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
kam,kam,kommen,St,3.Sg.Prät.Ind,1465.0,ENHG:F070,t53,ENHG:F070:t53,7651,2.4623486899442453,1055,0.3395344226756213,ENHG,3,Upper German,2,PastSg,a,m,m,m,m,o,o,o,False,False,False,False,False,False,0.0,o,m,a,m,1542.0,3.0,1542.0,1.0,nhg,nhg,,,,,,,,
hielten,hielten,halten,St,3.Pl.Prät.Ind,1465.0,ENHG:F070,t404,ENHG:F070:t404,2619,0.8428821355331302,81,0.0260685196556638,ENHG,24,Upper German,3,PastPl,ie,l,l,l,l,ie,ie,a,True,False,True,False,False,False,0.0,a,l,ie,l,1542.0,8.0,1523.0,1.0,nhg,nhg,0,,,,ie ~ a,,,
ſtarb,ſtarb,sterben,St,3.Sg.Prät.Ind,1465.0,ENHG:F070,t449,ENHG:F070:t449,1446,0.4653713508899985,416,0.1338827676142734,ENHG,10,Upper German,2,PastSg,a,rb,rb,rp,rb,u,a,e,True,False,True,False,True,False,0.0,e,rb,a,rb,1542.0,3.0,1542.0,156.0,nhg,nhg,0,,,,a ~ e,a ~ u,,
Lag,Lag,liegen,St,3.Sg.Prät.Ind,1465.0,ENHG:F070,t454,ENHG:F070:t454,2283,0.7347460539985247,6,0.001931001455975,ENHG,25,Upper German,2,PastSg,a,g,g,c,g,a,a,i,True,False,True,False,False,False,0.0,ie,g,a,g,1542.0,21.0,1542.0,2.0,nhg,nhg,0,,,,a ~ i,,,
ſwür,ſwür,schwören,St,3.Sg.Prät.Ind,1465.0,ENHG:F070,t532,ENHG:F070:t532,362,0.1165037545104975,3,0.0009655007279875,ENHG,57,Upper German,2,PastSg,u,r,r,r,r,uo,uo,e,True,False,True,False,False,False,0.0,o,r,o,r,1516.0,19.0,1478.0,3.0,nhg,nhg,0,,,,uo ~ e,,,
