form,norm,lemma,inflClass,infl,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part
tun,tuon,tuon,irr,Ind.Pres.Sg.1,1145.0,M121Y,8576,3.3249640596818644,186,0.0721132596899284,MHG,14,Upper German,1
uberwindeſ,überwindes,über-winten,st3a,Ind.Pres.Sg.2,1145.0,M121Y,256,0.099252658497966,1,0.0003877056972576,MHG,273,Upper German,1
ſprac,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,229,0.0887846046720087,MHG,27,Upper German,2
gan,gân,gân/vür(e)>+,irr,infinitive,1145.0,M121Y,59,0.0228746361382031,664,0.2574365829790995,MHG,1,Upper German,1
helfen,helfen,hëlfen,st3b,infinitive,1145.0,M121Y,1345,0.5214641628115797,172,0.0666853799283209,MHG,2,Upper German,1
víndent,vindent,vinden,st3a,Ind.Pres.Pl.3,1145.0,M121Y,1993,0.7726974546345564,6,0.002326234183546,MHG,38,Upper German,1
uehten,vehten,vëhten,st4,infinitive,1145.0,M121Y,340,0.1318199370676112,49,0.0189975791656263,MHG,20,Upper German,1
lâzen,lâzen,lâzen,st7,infinitive,1145.0,M121Y,3725,1.4442037222848585,4,0.0015508227890307,MHG,4,Upper German,1
ſpᵃch,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,1084,0.4202729758273252,MHG,27,Upper German,2
gezogen,gezogen,zièhen,st2b,past_participle,1145.0,M121Y,522,0.202382373968509,83,0.0321795728723874,MHG,275,Upper German,4
ſtat,stât,stân,irr,Ind.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,496,0.1923020258398093,MHG,9,Upper German,1
zoch,zôch,zièhen,st2b,Ind.Past.Sg.3,1145.0,M121Y,522,0.202382373968509,110,0.0426476266983448,MHG,275,Upper German,2
geualle,gevalle,ge-vallen,st7,Subj.Pres.Sg.3,1145.0,M121Y,439,0.1702028010961215,56,0.02171151904643,MHG,31,Upper German,1
uíndeſt,vindest,vinden,st3a,Ind.Pres.Sg.2,1145.0,M121Y,1993,0.7726974546345564,1,0.0003877056972576,MHG,38,Upper German,1
iehen,jehen,jëhen,st5,infinitive,1145.0,M121Y,636,0.2465808234558845,119,0.0461369779736639,MHG,236,Upper German,1
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
hup,huop,hèben/ane<.+,st6b,Ind.Past.Sg.3,1145.0,M121Y,55,0.0213238133491724,75,0.029077927294326,MHG,90,Upper German,2
erhuͦp,erhuop,er-hèben,st6b,Ind.Past.Sg.3,1145.0,M121Y,318,0.1232904117279422,3,0.001163117091773,MHG,90,Upper German,2
komen,komen,komen,st4,Ind.Pres.Pl.1,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,1
begunden,begunden,be-ginnen,irr,Ind.Past.Pl.3,1145.0,M121Y,1927,0.7471088786155495,181,0.0701747312036401,MHG,40,Upper German,3
riefen,riefen,ruofen,st7,Ind.Past.Pl.3,1145.0,M121Y,442,0.1713659181878946,61,0.0236500475327184,MHG,51,Upper German,3
komeſt,komest,komen,st4,Ind.Pres.Sg.2,1145.0,M121Y,8461,3.280377904497231,7,0.0027139398808037,MHG,3,Upper German,1
huͦp,huop,hèben,st6b,Ind.Past.Sg.3,1145.0,M121Y,657,0.2547226430982958,71,0.0275271045052952,MHG,90,Upper German,2
ſtat,stât,stân,irr,Ind.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,496,0.1923020258398093,MHG,9,Upper German,1
zegan,zergân,zer-gân,irr,infinitive,1145.0,M121Y,205,0.0794796679378244,3,0.001163117091773,MHG,1,Upper German,1
geſten,gestên,ge-stân,irr,infinitive,1145.0,M121Y,243,0.0942124844336162,31,0.012018876614988,MHG,9,Upper German,1
zegen,zergên,zer-gân,irr,infinitive,1145.0,M121Y,205,0.0794796679378244,4,0.0015508227890307,MHG,1,Upper German,1
waiz,weiz,wizzen,prpr,Ind.Pres.Sg.3,1145.0,M121Y,2528,0.9801200026674152,80,0.0310164557806144,MHG,364,Upper German,1
ſtat,stât,stân,irr,Ind.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,496,0.1923020258398093,MHG,9,Upper German,1
zergan,zergân,zer-gân,irr,infinitive,1145.0,M121Y,205,0.0794796679378244,7,0.0027139398808037,MHG,1,Upper German,1
ſtat,stât,stân,irr,Ind.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,496,0.1923020258398093,MHG,9,Upper German,1
geben,geben,gëben,st5,infinitive,1145.0,M121Y,6812,2.6410512097193166,1190,0.4613697797366393,MHG,21,Upper German,1
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
geuarn,gevarn,var(e)n/vür(e)>+,st6,past_participle,1145.0,M121Y,8,0.0031016455780614,41,0.0158959335875648,MHG,89,Upper German,4
phlegeſt,pflegest,pflëgen,st5,Ind.Pres.Sg.2,1145.0,M121Y,812,0.3148170261732362,4,0.0015508227890307,MHG,155,Upper German,1
uerſten,verstên,ver-stân,irr,infinitive,1145.0,M121Y,456,0.1767937979495021,29,0.0112434652204727,MHG,9,Upper German,1
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
geſcaffen,geschaffen,schèpfen,st6b,past_participle,1145.0,M121Y,474,0.1837725005001403,29,0.0112434652204727,MHG,252,Upper German,4
ſpᵃh,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,139,0.0538910919188175,MHG,27,Upper German,2
gan,gân,gân/vür(e)>+,irr,infinitive,1145.0,M121Y,59,0.0228746361382031,664,0.2574365829790995,MHG,1,Upper German,1
ſpᵃſ,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,1,0.0003877056972576,MHG,27,Upper German,2
ſtat,stât,stân,irr,Ind.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,496,0.1923020258398093,MHG,9,Upper German,1
ſpᵃh,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,139,0.0538910919188175,MHG,27,Upper German,2
gehalten,gehalten,ge-halten,st7,infinitive,1145.0,M121Y,98,0.0379951583312526,57,0.0220992247436877,MHG,24,Upper German,1
weſte,weste,wizzen,prpr,Subj.Past.Sg.1,1145.0,M121Y,2528,0.9801200026674152,65,0.0252008703217492,MHG,364,Upper German,3
komen,komen,komen,st4,infinitive,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,1
laze,lâze,lâzen,st7,Ind.Pres.Sg.1,1145.0,M121Y,3725,1.4442037222848585,156,0.060482088772198,MHG,4,Upper German,1
geſchehen,geschehen,ge-schëhen,st5,infinitive,1145.0,M121Y,2495,0.9673257146579116,222,0.0860706647912049,MHG,118,Upper German,1
uerſten,verstên,ver-stân,irr,Ind.Pres.Sg.1,1145.0,M121Y,456,0.1767937979495021,29,0.0112434652204727,MHG,9,Upper German,1
geſchehen,geschehen,ge-schëhen,st5,infinitive,1145.0,M121Y,2495,0.9673257146579116,222,0.0860706647912049,MHG,118,Upper German,1
eruallent,ervallent,er-vallen,st7,Ind.Pres.Pl.3,1145.0,M121Y,37,0.0143451107985341,1,0.0003877056972576,MHG,31,Upper German,1
ertrínkent,ertrinkent,er-trinken,st3a,Ind.Pres.Pl.3,1145.0,M121Y,64,0.0248131646244915,1,0.0003877056972576,MHG,97,Upper German,1
erſlagen,erslagen,er-slahen,st6,past_participle,1145.0,M121Y,708,0.2744956336584375,180,0.0697870255063824,MHG,7,Upper German,4
geſchæhen,geschæhen,ge-schëhen,st5,Subj.Past.Pl.3,1145.0,M121Y,2495,0.9673257146579116,7,0.0027139398808037,MHG,118,Upper German,3
ſprah,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,719,0.278760396328272,MHG,27,Upper German,2
iehent,jehent,jëhen,st5,Ind.Pres.Pl.3,1145.0,M121Y,636,0.2465808234558845,21,0.0081418196424112,MHG,236,Upper German,1
ſpricheſt,sprichest,sprëchen,st4,Ind.Pres.Sg.2,1145.0,M121Y,11533,4.471409806472824,19,0.0073664082478959,MHG,27,Upper German,1
ſtat,stât,stân,irr,Ind.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,496,0.1923020258398093,MHG,9,Upper German,1
ſpᵃh,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,139,0.0538910919188175,MHG,27,Upper German,2
komen,komen,komen,st4,past_participle,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,4
geborn,geboren,bër(e)n,st4,past_participle,1145.0,M121Y,210,0.0814181964241128,544,0.2109118993081779,MHG,295,Upper German,4
zuhet,ziuhet,zièhen,st2b,Ind.Pres.Sg.3,1145.0,M121Y,522,0.202382373968509,11,0.0042647626698344,MHG,275,Upper German,1
uerſínnet,versinnet,ver-sinnen,st3a,Ind.Pres.Sg.3,1145.0,M121Y,80,0.0310164557806144,1,0.0003877056972576,MHG,56,Upper German,1
grifet,grîfet,grîfen,st1a,Ind.Pres.Sg.3,1145.0,M121Y,160,0.0620329115612288,10,0.0038770569725768,MHG,23,Upper German,1
gan,gân,gân,irr,infinitive,1145.0,M121Y,3931,1.5240710959199404,664,0.2574365829790995,MHG,1,Upper German,1
ſpricheſt,sprichest,sprëchen,st4,Ind.Pres.Sg.2,1145.0,M121Y,11533,4.471409806472824,19,0.0073664082478959,MHG,27,Upper German,1
getan,getân,tuon,irr,past_participle,1145.0,M121Y,8576,3.3249640596818644,1415,0.5486035616196173,MHG,14,Upper German,4
tuͦt,tuot,tuon,irr,Ind.Pres.Sg.3,1145.0,M121Y,8576,3.3249640596818644,324,0.1256166459114883,MHG,14,Upper German,1
grifet,grîfet,grîfen,st1a,Ind.Pres.Sg.3,1145.0,M121Y,160,0.0620329115612288,10,0.0038770569725768,MHG,23,Upper German,1
mizzet,mizzet,mëzzen,st5,Ind.Pres.Sg.3,1145.0,M121Y,72,0.0279148102025529,3,0.001163117091773,MHG,116,Upper German,1
uerlazen,verlâzen,ver-lâzen,st7,past_participle,1145.0,M121Y,338,0.1310445256730958,35,0.0135696994040188,MHG,4,Upper German,4
komen,komen,komen,st4,past_participle,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,4
uerkorn,verkoren,ver-kièsen,st2b,past_participle,1145.0,M121Y,108,0.0418722153038294,8,0.0031016455780614,MHG,329,Upper German,4
ſpricheſ,spriches,sprëchen,st4,Ind.Pres.Sg.2,1145.0,M121Y,11533,4.471409806472824,4,0.0015508227890307,MHG,27,Upper German,1
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
iehen,jehen,jëhen,st5,infinitive,1145.0,M121Y,636,0.2465808234558845,119,0.0461369779736639,MHG,236,Upper German,1
ſte,stê,stân,irr,Subj.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,74,0.0286902215970683,MHG,9,Upper German,1
getuͦt,getuot,ge-tuon,irr,Ind.Pres.Sg.3,1145.0,M121Y,578,0.224093893014939,17,0.0065909968533805,MHG,14,Upper German,1
erſlahen,erslahen,er-slahen,st6,infinitive,1145.0,M121Y,708,0.2744956336584375,20,0.0077541139451536,MHG,7,Upper German,1
miſſeſchehen,misseschehen,misse-schëhen,st5,infinitive,1145.0,M121Y,13,0.0050401740643498,2,0.0007754113945153,MHG,118,Upper German,1
iehem,jehen,jëhen,st5,infinitive,1145.0,M121Y,636,0.2465808234558845,2,0.0007754113945153,MHG,236,Upper German,1
tuͦn,tuon,tuon,irr,infinitive,1145.0,M121Y,8576,3.3249640596818644,370,0.1434511079853416,MHG,14,Upper German,1
hiezze,hieze,hèizen,st7,Subj.Past.Sg.1,1145.0,M121Y,4528,1.7555313971827753,24,0.0093049367341843,MHG,235,Upper German,3
uerlazen,verlâzen,ver-lâzen,st7,infinitive,1145.0,M121Y,338,0.1310445256730958,35,0.0135696994040188,MHG,4,Upper German,1
geſcafen,geschaffen,schèpfen,st6b,past_participle,1145.0,M121Y,474,0.1837725005001403,13,0.0050401740643498,MHG,252,Upper German,4
zuhet,ziuhet,zièhen,st2b,Ind.Pres.Sg.3,1145.0,M121Y,522,0.202382373968509,11,0.0042647626698344,MHG,275,Upper German,1
gít,gît,gëben,st5,Ind.Pres.Sg.3,1145.0,M121Y,6812,2.6410512097193166,137,0.0531156805243021,MHG,21,Upper German,1
beſtan,bestân,be-stân,irr,infinitive,1145.0,M121Y,490,0.1899757916562632,121,0.0469123893681792,MHG,9,Upper German,1
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
beſceidᵉ,bescheide,be-schèiden,st7,Ind.Pres.Sg.1,1145.0,M121Y,286,0.1108838294156965,1,0.0003877056972576,MHG,171,Upper German,1
beuangen,bevangen,be-vâhen,st7,past_participle,1145.0,M121Y,174,0.0674607913228363,63,0.0244254589272338,MHG,19,Upper German,4
ſtat,stât,stân,irr,Ind.Pres.Sg.3,1145.0,M121Y,2872,1.113490762524057,496,0.1923020258398093,MHG,9,Upper German,1
beſceiden,bescheiden,be-schèiden,st7,past_participle,1145.0,M121Y,286,0.1108838294156965,8,0.0031016455780614,MHG,171,Upper German,4
lazen,gelâzen,lâzen,st7,past_participle,1145.0,M121Y,3725,1.4442037222848585,321,0.1244535288197153,MHG,4,Upper German,4
nímet,nimet,nëmen/vür(e)<.+,st4,Ind.Pres.Sg.3,1145.0,M121Y,1,0.0003877056972576,43,0.0166713449820802,MHG,47,Upper German,1
grifet,grîfet,grîfen,st1a,Ind.Pres.Sg.3,1145.0,M121Y,160,0.0620329115612288,10,0.0038770569725768,MHG,23,Upper German,1
behalte,behalte,be-halten,st7,Subj.Pres.Sg.3,1145.0,M121Y,1035,0.4012753966616988,47,0.0182221677711109,MHG,24,Upper German,1
flizet,vlîzet,vlîzen,st1a,Ind.Pres.Sg.3,1145.0,M121Y,146,0.0566050317996212,2,0.0007754113945153,MHG,361,Upper German,1
gephlege,gepflege,ge-pflëgen,st5,Subj.Pres.Sg.3,1145.0,M121Y,21,0.0081418196424112,1,0.0003877056972576,MHG,155,Upper German,1
reſlahe,erslahe,er-slahen,st6,Subj.Pres.Sg.3,1145.0,M121Y,708,0.2744956336584375,1,0.0003877056972576,MHG,7,Upper German,1
beneme,beneme,be-nëmen,st4,Subj.Pres.Sg.3,1145.0,M121Y,262,0.1015788926815121,29,0.0112434652204727,MHG,47,Upper German,1
uerrâte,verrâte,ver-râten,st7,Subj.Pres.Sg.3,1145.0,M121Y,167,0.0647468514420325,1,0.0003877056972576,MHG,48,Upper German,1
komen,komen,komen,st4,past_participle,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,4
beſtan,bestân,be-stân,irr,infinitive,1145.0,M121Y,490,0.1899757916562632,121,0.0469123893681792,MHG,9,Upper German,1
uerſtan,verstân,ver-stân,irr,infinitive,1145.0,M121Y,456,0.1767937979495021,43,0.0166713449820802,MHG,9,Upper German,1
neíc,neic,nîgen,st1a,Ind.Past.Sg.3,1145.0,M121Y,95,0.0368320412394796,3,0.001163117091773,MHG,354,Upper German,2
gie,gieng,gân/vür(e)>+,irr,Ind.Past.Sg.3,1145.0,M121Y,59,0.0228746361382031,422,0.163611804242741,MHG,1,Upper German,2
vie,vieng,vâhen/ane>+,st7,Ind.Past.Sg.3,1145.0,M121Y,66,0.0255885760190068,19,0.0073664082478959,MHG,19,Upper German,2
ſprach,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,3979,1.542680969388309,MHG,27,Upper German,2
ſpᵃh,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,139,0.0538910919188175,MHG,27,Upper German,2
gevarn,gevarn,var(e)n,st6,past_participle,1145.0,M121Y,2188,0.848300065599804,36,0.0139574051012764,MHG,89,Upper German,4
geleſen,gelesen,lësen,st5,past_participle,1145.0,M121Y,1049,0.4067032764233064,78,0.030241044386099,MHG,144,Upper German,4
ergan,ergân,er-gân,irr,infinitive,1145.0,M121Y,594,0.2302971841710619,54,0.0209361076519147,MHG,1,Upper German,1
bríngen,bringen,bringen,irr,infinitive,1145.0,M121Y,2041,0.791307328102925,44,0.0170590506793379,MHG,73,Upper German,1
bríngen,bringen,bringen,irr,infinitive,1145.0,M121Y,2041,0.791307328102925,44,0.0170590506793379,MHG,73,Upper German,1
ſprac,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,229,0.0887846046720087,MHG,27,Upper German,2
uernemen,vernemen,ver-nëmen,st4,infinitive,1145.0,M121Y,1523,0.5904757769234468,60,0.0232623418354608,MHG,47,Upper German,1
geſchehen,geschehen,ge-schëhen,st5,past_participle,1145.0,M121Y,2495,0.9673257146579116,222,0.0860706647912049,MHG,118,Upper German,4
komen,kômen,komen,st4,Ind.Past.Pl.3,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,3
uâhten,vâhten,vëhten,st4,Ind.Past.Pl.3,1145.0,M121Y,340,0.1318199370676112,1,0.0003877056972576,MHG,20,Upper German,3
uerloſ,verlôs,ver-lièsen,st2b,Ind.Past.Sg.3,1145.0,M121Y,1149,0.4454738461490743,17,0.0065909968533805,MHG,214,Upper German,2
erſlagen,erslagen,er-slahen,st6,past_participle,1145.0,M121Y,708,0.2744956336584375,180,0.0697870255063824,MHG,7,Upper German,4
getragen,getragen,ge-tragen,st6,infinitive,1145.0,M121Y,99,0.0383828640285103,93,0.0360566298449642,MHG,11,Upper German,1
geborn,geboren,bër(e)n,st4,past_participle,1145.0,M121Y,210,0.0814181964241128,544,0.2109118993081779,MHG,295,Upper German,4
uerlorn,verloren,ver-lièsen,st2b,past_participle,1145.0,M121Y,1149,0.4454738461490743,137,0.0531156805243021,MHG,214,Upper German,4
komt,komet,komen,st4,Ind.Pres.Sg.3,1145.0,M121Y,8461,3.280377904497231,8,0.0031016455780614,MHG,3,Upper German,1
gan,gân,gân,irr,infinitive,1145.0,M121Y,3931,1.5240710959199404,664,0.2574365829790995,MHG,1,Upper German,1
heuet,hebet,hèben,st6b,Ind.Pres.Sg.3,1145.0,M121Y,657,0.2547226430982958,22,0.0085295253396689,MHG,90,Upper German,1
ertrinket,ertrinket,er-trinken,st3a,Ind.Pres.Sg.3,1145.0,M121Y,64,0.0248131646244915,1,0.0003877056972576,MHG,97,Upper German,1
uerſten,verstên,ver-stân,irr,infinitive,1145.0,M121Y,456,0.1767937979495021,29,0.0112434652204727,MHG,9,Upper German,1
geſchehen,geschehen,ge-schëhen,st5,infinitive,1145.0,M121Y,2495,0.9673257146579116,222,0.0860706647912049,MHG,118,Upper German,1
geborn,geboren,bër(e)n,st4,past_participle,1145.0,M121Y,210,0.0814181964241128,544,0.2109118993081779,MHG,295,Upper German,4
erſterben,ersterben,er-stërben,st3b,infinitive,1145.0,M121Y,342,0.1325953484621266,78,0.030241044386099,MHG,10,Upper German,1
iehen,jehen,jëhen,st5,infinitive,1145.0,M121Y,636,0.2465808234558845,119,0.0461369779736639,MHG,236,Upper German,1
ſprac,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,229,0.0887846046720087,MHG,27,Upper German,2
uerſten,verstên,ver-stân,irr,infinitive,1145.0,M121Y,456,0.1767937979495021,29,0.0112434652204727,MHG,9,Upper German,1
regen,ergên,er-gân,irr,infinitive,1145.0,M121Y,594,0.2302971841710619,5,0.0019385284862884,MHG,1,Upper German,1
uíndeſ,vindes,vinden,st3a,Ind.Pres.Sg.2,1145.0,M121Y,1993,0.7726974546345564,1,0.0003877056972576,MHG,38,Upper German,1
geflizen,gevlizzen,vlîzen,st1a,past_participle,1145.0,M121Y,146,0.0566050317996212,3,0.001163117091773,MHG,361,Upper German,4
ſpricheſt,sprichest,sprëchen,st4,Ind.Pres.Sg.2,1145.0,M121Y,11533,4.471409806472824,19,0.0073664082478959,MHG,27,Upper German,1
komen,komen,komen,st4,past_participle,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,4
uerlorn,verloren,ver-lièsen,st2b,past_participle,1145.0,M121Y,1149,0.4454738461490743,137,0.0531156805243021,MHG,214,Upper German,4
lac,lac,ligen,st5b,Ind.Past.Sg.3,1145.0,M121Y,2174,0.8428721858381965,336,0.1302691142785805,MHG,238,Upper German,2
erſterben,ersterben,er-stërben,st3b,infinitive,1145.0,M121Y,342,0.1325953484621266,78,0.030241044386099,MHG,10,Upper German,1
retrínke,ertrinke,er-trinken,st3a,Subj.Pres.Sg.3,1145.0,M121Y,64,0.0248131646244915,1,0.0003877056972576,MHG,97,Upper German,1
rerſlagen,erslagen,er-slahen,st6,past_participle,1145.0,M121Y,708,0.2744956336584375,1,0.0003877056972576,MHG,7,Upper German,4
tragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,250,0.09692642431442,MHG,11,Upper German,1
tragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,250,0.09692642431442,MHG,11,Upper German,1
geſtê,gestê,ge-stân,irr,Subj.Pres.Sg.3,1145.0,M121Y,243,0.0942124844336162,4,0.0015508227890307,MHG,9,Upper German,1
gan,gân,gân,irr,infinitive,1145.0,M121Y,3931,1.5240710959199404,664,0.2574365829790995,MHG,1,Upper German,1
gezogen,gezogen,zièhen,st2b,past_participle,1145.0,M121Y,522,0.202382373968509,83,0.0321795728723874,MHG,275,Upper German,4
komen,komen,komen,st4,infinitive,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,1
geſkchen,geschehen,ge-schëhen,st5,infinitive,1145.0,M121Y,2495,0.9673257146579116,1,0.0003877056972576,MHG,118,Upper German,1
ſah,sach,sëhen/ane<.+,st5,Ind.Past.Sg.3,1145.0,M121Y,98,0.0379951583312526,210,0.0814181964241128,MHG,22,Upper German,2
ſpᵃh,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,139,0.0538910919188175,MHG,27,Upper German,2
geſt,gêst,gân/abe>+,irr,Ind.Pres.Sg.2,1145.0,M121Y,59,0.0228746361382031,32,0.0124065823122457,MHG,1,Upper German,1
ſteſt,stêst,stân,irr,Ind.Pres.Sg.2,1145.0,M121Y,2872,1.113490762524057,13,0.0050401740643498,MHG,9,Upper German,1
ſpᵃh,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,139,0.0538910919188175,MHG,27,Upper German,2
flizen,vlizzen,vlîzen,st1a,Ind.Past.Pl.3,1145.0,M121Y,146,0.0566050317996212,14,0.0054278797616075,MHG,361,Upper German,3
breten,bræhten,bringen/vür(e)>+,irr,Subj.Past.Pl.3,1145.0,M121Y,96,0.0372197469367372,1,0.0003877056972576,MHG,73,Upper German,3
uoͮnden,vunden,vinden,st3a,Ind.Past.Pl.3,1145.0,M121Y,1993,0.7726974546345564,20,0.0077541139451536,MHG,38,Upper German,3
maz,maz,mëzzen,st5,Ind.Past.Sg.3,1145.0,M121Y,72,0.0279148102025529,10,0.0038770569725768,MHG,116,Upper German,2
uínden,vinden,vinden,st3a,infinitive,1145.0,M121Y,1993,0.7726974546345564,9,0.0034893512753191,MHG,38,Upper German,1
truͦc,truoc,tragen,st6,Ind.Past.Sg.3,1145.0,M121Y,1651,0.6401021061724298,42,0.0162836392848225,MHG,11,Upper German,2
truͦc,truoc,tragen,st6,Ind.Past.Sg.3,1145.0,M121Y,1651,0.6401021061724298,42,0.0162836392848225,MHG,11,Upper German,2
geſcaffen,geschaffen,schèpfen,st6b,past_participle,1145.0,M121Y,474,0.1837725005001403,29,0.0112434652204727,MHG,252,Upper German,4
beſlozen,beslozzen,be-slièzen,st2b,past_participle,1145.0,M121Y,188,0.0728886710844438,22,0.0085295253396689,MHG,255,Upper German,4
tragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,250,0.09692642431442,MHG,11,Upper German,1
tragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,250,0.09692642431442,MHG,11,Upper German,1
begundeſt,begundest,be-ginnen,irr,Ind.Past.Sg.2,1145.0,M121Y,1927,0.7471088786155495,1,0.0003877056972576,MHG,40,Upper German,3
geben,geben,gëben,st5,infinitive,1145.0,M121Y,6812,2.6410512097193166,1190,0.4613697797366393,MHG,21,Upper German,1
getragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,93,0.0360566298449642,MHG,11,Upper German,1
getragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,93,0.0360566298449642,MHG,11,Upper German,1
geleſen,gelesen,lësen,st5,past_participle,1145.0,M121Y,1049,0.4067032764233064,78,0.030241044386099,MHG,144,Upper German,4
geneſen,genesen,ge-nësen,st5,infinitive,1145.0,M121Y,578,0.224093893014939,171,0.0662976742310633,MHG,117,Upper German,1
ſprac,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,229,0.0887846046720087,MHG,27,Upper German,2
tragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,250,0.09692642431442,MHG,11,Upper German,1
tragen,tragen,tragen,st6,infinitive,1145.0,M121Y,1651,0.6401021061724298,250,0.09692642431442,MHG,11,Upper German,1
komen,komen,komen,st4,infinitive,1145.0,M121Y,8461,3.280377904497231,545,0.2112996050054356,MHG,3,Upper German,1
gelogen,gelogen,liègen,st2a,past_participle,1145.0,M121Y,135,0.0523402691297868,29,0.0112434652204727,MHG,25,Upper German,4
ſprac,sprach,sprëchen,st4,Ind.Past.Sg.3,1145.0,M121Y,11533,4.471409806472824,229,0.0887846046720087,MHG,27,Upper German,2
